Date,Price,Open,High,Low,Vol.,Change %,Year
2021-02-16,31.04,31.4,31.81,30.82,1.52M,0.98%,2021
2021-02-12,30.74,30.08,30.97,30.02,1.61M,1.05%,2021
2021-02-11,30.42,31.21,31.21,29.8,1.15M,-2.03%,2021
2021-02-10,31.05,30.32,31.09,29.86,1.22M,2.44%,2021
2021-02-09,30.31,30.86,31.06,30.11,1.37M,-3.04%,2021
2021-02-08,31.26,30.94,31.35,30.57,1.63M,3.41%,2021
2021-02-05,30.23,30.44,30.64,29.98,1.42M,1.41%,2021
2021-02-04,29.81,30.15,30.35,29.55,1.35M,-0.73%,2021
2021-02-03,30.03,29.53,30.38,29.53,1.76M,2.81%,2021
2021-02-02,29.21,28.81,29.62,28.46,2.34M,4.32%,2021
2021-02-01,28.0,27.79,28.18,26.97,1.61M,2.30%,2021
2021-01-29,27.37,27.58,28.74,27.11,1.73M,-2.42%,2021
2021-01-28,28.05,27.46,28.34,27.13,1.99M,3.93%,2021
2021-01-27,26.99,26.99,27.73,26.65,2.36M,-2.17%,2021
2021-01-26,27.59,28.27,28.82,27.5,2.27M,-1.36%,2021
2021-01-25,27.97,28.31,28.31,27.12,1.68M,-2.78%,2021
2021-01-22,28.77,28.27,28.82,28.0,1.58M,0.00%,2021
2021-01-21,28.77,29.89,29.99,28.04,2.05M,-3.36%,2021
2021-01-20,29.77,30.51,30.62,29.39,1.65M,-1.03%,2021
2021-01-19,30.08,30.2,30.36,29.9,1.40M,0.17%,2021
2021-01-15,30.03,30.6,30.78,29.8,1.59M,-3.35%,2021
2021-01-14,31.07,30.88,31.48,30.7,1.65M,1.24%,2021
2021-01-13,30.69,31.54,31.59,30.48,1.92M,-1.03%,2021
2021-01-12,31.01,29.5,31.07,29.43,2.04M,6.16%,2021
2021-01-11,29.21,28.46,29.46,28.22,1.75M,0.03%,2021
2021-01-08,29.2,30.8,30.86,28.86,2.51M,-4.17%,2021
2021-01-07,30.47,28.95,30.6,28.7,4.86M,6.73%,2021
2021-01-06,28.55,28.49,28.77,27.57,2.53M,2.77%,2021
2021-01-05,27.78,26.46,28.28,26.31,2.21M,6.19%,2021
2021-01-04,26.16,26.79,27.2,25.85,1.75M,-0.83%,2021
2020-12-31,26.38,26.05,26.49,25.8,1.46M,0.76%,2020
2020-12-30,26.18,26.08,26.71,25.92,1.69M,0.23%,2020
2020-12-29,26.12,25.94,26.24,25.5,1.53M,1.52%,2020
2020-12-28,25.73,26.68,26.79,25.5,1.60M,-3.09%,2020
2020-12-24,26.55,26.71,26.89,26.1,504.75K,-1.12%,2020
2020-12-23,26.85,26.97,27.38,26.74,1.52M,0.71%,2020
2020-12-22,26.66,27.05,27.41,26.63,1.10M,-1.55%,2020
2020-12-21,27.08,26.24,27.3,25.94,1.92M,0.48%,2020
2020-12-18,26.95,27.45,27.89,26.67,5.06M,-2.88%,2020
2020-12-17,27.75,28.51,28.64,27.33,2.37M,-1.87%,2020
2020-12-16,28.28,28.36,28.47,27.62,2.00M,0.35%,2020
2020-12-15,28.18,27.5,28.2,27.09,1.75M,2.70%,2020
2020-12-14,27.44,28.69,28.69,27.44,3.46M,-2.87%,2020
2020-12-11,28.25,27.67,28.26,27.14,2.47M,0.68%,2020
2020-12-10,28.06,25.99,28.07,25.96,2.42M,7.92%,2020
2020-12-09,26.0,26.8,27.04,25.58,1.86M,-1.03%,2020
2020-12-08,26.27,25.45,26.78,25.4,2.28M,2.14%,2020
2020-12-07,25.72,26.4,26.41,25.37,2.32M,-3.02%,2020
2020-12-04,26.52,25.44,26.75,25.41,2.93M,6.51%,2020
2020-12-03,24.9,24.71,25.37,24.27,2.50M,3.02%,2020
2020-12-02,24.17,23.64,24.67,23.46,2.36M,2.37%,2020
2020-12-01,23.61,24.3,24.59,23.33,1.76M,0.47%,2020
2020-11-30,23.5,24.62,24.72,23.38,3.13M,-4.08%,2020
2020-11-27,24.5,24.7,25.28,24.42,799.85K,-1.92%,2020
2020-11-25,24.98,24.81,25.55,24.54,1.99M,-0.87%,2020
2020-11-24,25.2,25.62,26.3,24.97,3.08M,1.78%,2020
2020-11-23,24.76,23.66,24.78,23.39,2.51M,7.28%,2020
2020-11-20,23.08,23.24,23.69,22.81,2.15M,-0.69%,2020
2020-11-19,23.24,22.3,23.32,21.96,2.77M,2.47%,2020
2020-11-18,22.68,22.89,23.75,22.66,3.74M,0.13%,2020
2020-11-17,22.65,21.03,22.71,21.01,2.36M,4.96%,2020
2020-11-16,21.58,22.0,22.11,21.19,2.38M,5.11%,2020
2020-11-13,20.53,20.26,20.77,20.07,2.04M,2.75%,2020
2020-11-12,19.98,19.88,20.78,19.78,3.14M,-1.28%,2020
2020-11-11,20.24,20.48,20.88,19.98,2.68M,0.00%,2020
2020-11-10,20.24,19.92,20.27,19.13,3.67M,3.42%,2020
2020-11-09,19.57,19.05,20.25,18.86,4.23M,15.46%,2020
2020-11-06,16.95,18.13,18.4,16.89,2.94M,-4.45%,2020
2020-11-05,17.74,16.82,17.97,16.82,3.70M,6.10%,2020
2020-11-04,16.72,16.69,17.21,15.98,2.87M,0.78%,2020
2020-11-03,16.59,16.5,16.96,16.24,2.56M,3.24%,2020
2020-11-02,16.07,16.24,16.38,15.98,2.90M,0.12%,2020
2020-10-30,16.05,15.95,16.23,15.74,3.55M,0.25%,2020
2020-10-29,16.01,15.46,16.09,15.21,5.30M,1.59%,2020
2020-10-28,15.76,15.85,16.09,15.55,2.79M,-3.61%,2020
2020-10-27,16.35,16.09,16.44,15.87,2.49M,1.81%,2020
2020-10-26,16.06,16.81,16.84,15.93,2.32M,-6.14%,2020
2020-10-23,17.11,17.27,17.35,16.81,1.96M,-0.41%,2020
2020-10-22,17.18,16.47,17.63,16.47,2.89M,4.18%,2020
2020-10-21,16.49,16.65,16.75,16.31,1.66M,-1.67%,2020
2020-10-20,16.77,16.29,17.06,16.11,2.53M,4.68%,2020
2020-10-19,16.02,16.72,16.77,15.99,2.23M,-3.20%,2020
2020-10-16,16.55,17.21,17.34,16.54,1.42M,-4.17%,2020
2020-10-15,17.27,16.83,17.35,16.53,2.36M,-0.35%,2020
2020-10-14,17.33,16.96,18.15,16.96,3.06M,2.67%,2020
2020-10-13,16.88,16.64,17.18,16.51,2.36M,0.48%,2020
2020-10-12,16.8,16.68,16.96,16.53,2.33M,0.18%,2020
2020-10-09,16.77,17.35,17.54,16.7,2.96M,-1.93%,2020
2020-10-08,17.1,16.39,17.16,16.05,2.47M,5.75%,2020
2020-10-07,16.17,15.56,16.37,15.56,3.23M,3.99%,2020
2020-10-06,15.55,16.35,16.46,15.28,3.95M,-1.89%,2020
2020-10-05,15.85,15.38,15.95,15.19,4.35M,10.76%,2020
2020-10-02,14.31,13.3,14.53,13.22,3.41M,5.38%,2020
2020-10-01,13.58,13.86,14.05,13.34,3.40M,-3.21%,2020
2020-09-30,14.03,14.71,14.87,13.99,3.46M,-4.04%,2020
2020-09-29,14.62,14.6,14.81,14.3,2.80M,-0.20%,2020
2020-09-28,14.65,14.48,14.81,14.26,1.96M,3.46%,2020
2020-09-25,14.16,14.15,14.6,13.78,2.58M,1.43%,2020
2020-09-24,13.96,14.02,14.15,13.08,3.37M,-0.36%,2020
2020-09-23,14.01,14.67,14.98,14.01,3.00M,-3.98%,2020
2020-09-22,14.59,14.61,15.18,14.33,2.42M,-0.68%,2020
2020-09-21,14.69,14.81,14.87,14.19,2.21M,-4.36%,2020
2020-09-18,15.36,15.94,15.97,15.12,5.80M,-4.00%,2020
2020-09-17,16.0,15.79,16.2,15.39,2.09M,-0.93%,2020
2020-09-16,16.15,15.23,16.5,15.15,2.67M,7.45%,2020
2020-09-15,15.03,15.32,15.42,14.89,2.41M,-1.31%,2020
2020-09-14,15.23,14.87,15.44,14.29,2.77M,3.54%,2020
2020-09-11,14.71,14.89,15.06,14.62,2.45M,-1.28%,2020
2020-09-10,14.9,15.49,15.73,14.89,2.12M,-3.37%,2020
2020-09-09,15.42,15.8,15.8,15.14,2.29M,-0.26%,2020
2020-09-08,15.46,15.83,16.0,15.28,2.35M,-5.39%,2020
2020-09-04,16.34,16.54,16.69,15.49,2.65M,-0.73%,2020
2020-09-03,16.46,16.93,17.08,16.27,2.46M,-3.12%,2020
2020-09-02,16.99,16.88,17.23,16.75,2.10M,0.12%,2020
2020-09-01,16.97,17.08,17.28,16.74,1.75M,-0.24%,2020
2020-08-31,17.01,17.7,17.7,16.97,1.90M,-4.28%,2020
2020-08-28,17.77,17.56,17.89,17.27,1.74M,1.72%,2020
2020-08-27,17.47,17.06,17.52,16.96,2.17M,2.16%,2020
2020-08-26,17.1,17.98,17.98,17.09,2.12M,-4.52%,2020
2020-08-25,17.91,18.44,18.6,17.57,2.53M,-2.13%,2020
2020-08-24,18.3,18.54,18.8,18.21,2.18M,-0.54%,2020
