Date,Price,Open,High,Low,Vol.,Change %,Year
2020-10-30,3270.0,"3,293.60","3,304.90","3,233.90",,-1.21,2020
2020-10-29,3310.1,"3,277.20","3,341.10","3,259.80",,1.2,2020
2020-10-28,3271.0,"3,342.50","3,342.50","3,268.90",,-3.53,2020
2020-10-27,3390.7,"3,403.20","3,409.50","3,388.70",,-0.3,2020
2020-10-26,3401.0,"3,441.40","3,441.40","3,364.90",,-1.86,2020
2020-10-23,3465.4,"3,464.90","3,466.50","3,440.40",,0.34,2020
2020-10-22,3453.5,"3,438.50","3,460.50","3,415.30",,0.52,2020
2020-10-21,3435.6,"3,439.90","3,464.90","3,433.10",,-0.22,2020
2020-10-20,3443.1,"3,439.40","3,476.90","3,435.70",,0.47,2020
2020-10-19,3426.9,"3,493.70","3,502.40","3,419.90",,-1.63,2020
2020-10-16,3483.8,"3,493.50","3,515.80","3,480.40",,0.01,2020
2020-10-15,3483.3,"3,453.70","3,489.10","3,440.90",,-0.15,2020
2020-10-14,3488.7,"3,515.50","3,527.90","3,480.60",,-0.66,2020
2020-10-13,3511.9,"3,534.00","3,534.00","3,500.90",,-0.63,2020
2020-10-12,3534.2,"3,500.00","3,549.80","3,499.60",,1.64,2020
2020-10-09,3477.1,"3,459.70","3,482.30","3,458.10",,0.88,2020
2020-10-08,3446.8,"3,434.30","3,447.30","3,428.20",,0.8,2020
2020-10-07,3419.4,"3,384.60","3,426.30","3,384.60",,1.74,2020
2020-10-06,3360.9,"3,408.70","3,431.60","3,354.50",,-1.4,2020
2020-10-05,3408.6,"3,367.30","3,409.60","3,367.30",,1.8,2020
2020-10-02,3348.4,"3,338.90","3,369.10","3,323.70",,-0.96,2020
2020-10-01,3380.8,"3,385.90","3,397.20","3,361.40",,0.53,2020
2020-09-30,3363.0,"3,341.20","3,393.60","3,340.50",,0.82,2020
2020-09-29,3335.5,"3,350.90","3,357.90","3,327.50",,-0.48,2020
2020-09-28,3351.6,"3,333.90","3,360.70","3,332.90",,1.61,2020
2020-09-25,3298.5,"3,236.70","3,306.90","3,228.40",,1.6,2020
2020-09-24,3246.6,"3,226.10","3,278.70","3,209.40",,0.3,2020
2020-09-23,3236.9,"3,320.10","3,323.30","3,232.60",,-2.37,2020
2020-09-22,3315.6,"3,295.80","3,320.30","3,270.90",,1.05,2020
2020-09-21,3281.1,"3,285.60","3,285.60","3,229.10",,-1.16,2020
2020-09-18,3319.5,"3,357.40","3,362.30","3,292.40",,-1.12,2020
2020-09-17,3357.0,"3,346.90","3,375.20","3,328.80",,-0.84,2020
2020-09-16,3385.5,"3,411.20","3,428.90","3,384.40",,-0.46,2020
2020-09-15,3401.2,"3,407.70","3,419.50","3,389.20",,0.52,2020
2020-09-14,3383.5,"3,363.60","3,402.90","3,363.60",,1.27,2020
2020-09-11,3341.0,"3,352.70","3,368.90","3,310.50",,0.05,2020
2020-09-10,3339.2,"3,412.60","3,425.60","3,329.20",,-1.76,2020
2020-09-09,3399.0,"3,369.80","3,424.80","3,366.80",,2.02,2020
2020-09-08,3331.8,"3,371.90","3,380.00","3,329.30",,-2.78,2020
2020-09-04,3427.0,"3,453.60","3,479.20","3,349.60",,-0.81,2020
2020-09-03,3455.1,"3,564.70","3,564.80","3,427.40",,-3.51,2020
2020-09-02,3580.8,"3,543.80","3,588.10","3,535.20",,1.53,2020
2020-09-01,3526.7,"3,507.40","3,528.00","3,494.60",,0.75,2020
2020-08-31,3500.3,"3,509.70","3,514.80","3,493.20",,-0.22,2020
2020-08-28,3508.0,"3,494.70","3,509.20","3,484.30",,0.67,2020
2020-08-27,3484.6,"3,485.10","3,501.40","3,468.30",,0.17,2020
2020-08-26,3478.7,"3,450.00","3,481.10","3,444.20",,1.02,2020
2020-08-25,3443.6,"3,435.90","3,444.20","3,425.80",,0.36,2020
2020-08-24,3431.3,"3,418.10","3,432.10","3,413.10",,1.0,2020
2020-08-21,3397.2,"3,386.00","3,400.00","3,379.30",,0.35,2020
2020-08-20,3385.5,"3,360.50","3,390.80","3,354.70",,0.32,2020
2020-08-19,3374.8,"3,392.50","3,399.50","3,369.70",,-0.44,2020
2020-08-18,3389.8,"3,387.00","3,395.10","3,370.20",,0.23,2020
2020-08-17,3382.0,"3,380.90","3,387.60","3,379.20",,0.27,2020
2020-08-14,3372.8,"3,368.70","3,378.50","3,361.60",,-0.02,2020
2020-08-13,3373.4,"3,372.90","3,387.20","3,363.30",,-0.2,2020
2020-08-12,3380.3,"3,355.50","3,387.90","3,355.50",,1.4,2020
2020-08-11,3333.7,"3,370.30","3,381.00","3,326.40",,-0.8,2020
2020-08-10,3360.5,"3,356.00","3,363.30","3,335.40",,0.27,2020
2020-08-07,3351.3,"3,340.10","3,352.50","3,328.70",,0.06,2020
2020-08-06,3349.2,"3,323.20","3,351.00","3,318.10",,0.64,2020
2020-08-05,3327.8,"3,317.40","3,330.80","3,317.40",,0.64,2020
2020-08-04,3306.5,"3,289.90","3,306.80","3,286.40",,0.36,2020
2020-08-03,3294.6,"3,288.30","3,302.70","3,284.50",,0.72,2020
2020-07-31,3271.1,"3,270.40","3,272.20","3,220.30",,0.77,2020
2020-07-30,3246.2,"3,231.80","3,250.90","3,204.10",,-0.37,2020
2020-07-29,3258.4,"3,227.20","3,264.70","3,227.20",,1.24,2020
2020-07-28,3218.4,"3,234.30","3,243.70","3,216.20",,-0.65,2020
2020-07-27,3239.4,"3,219.80","3,241.40","3,214.20",,0.74,2020
2020-07-24,3215.6,"3,218.60","3,227.30","3,200.10",,-0.62,2020
2020-07-23,3235.7,"3,271.60","3,280.00","3,222.70",,-1.23,2020
2020-07-22,3276.0,"3,254.90","3,279.30","3,253.10",,0.57,2020
2020-07-21,3257.3,"3,268.50","3,277.30","3,247.80",,0.17,2020
2020-07-20,3251.8,"3,224.30","3,258.60","3,215.20",,0.84,2020
